624	156	390
675	158	432
971	240	723
49	11	29
44	18	19
231	80	106
289	65	197
1295	618	659
1226	412	806
587	129	449
530	140	372
558	119	416
570	117	413
11	2	9
1122	355	763
1076	246	755
1014	242	766
962	213	748
26	9	16
20	8	12
17	6	11
13	3	10
11	5	6
10	3	7
1070	400	670
813	168	637
113	27	58
83	17	58
10	2	7
10	2	7
11	2	9
24	5	19
22	4	18
19	3	16
16	5	8
14	5	8
11	2	9
11	2	8
21	6	15
25	9	16
37	8	28
41	12	29
51	13	34
57	13	44
571	153	416
18	3	15
238	82	147
229	55	174
216	43	173
13	2	10
74	25	36
64	20	41
52	12	37
37	10	26
30	6	23
24	5	19
23	6	16
19	6	12
14	6	8
13	2	10
11	4	7
19	7	10
24	6	16
25	7	16
41	15	25
98	26	71
33	10	20
13	2	11
22	6	16
31	9	22
17	7	9
66	16	32
83	17	51
87	22	45
1248	269	933
1293	272	999
1462	445	776
1573	414	959
1729	523	1137
2307	821	1473
2541	785	1676
3581	768	2664
2749	807	1931
2622	620	1982
2403	487	1886
2295	921	1358
2138	878	1241
1927	782	1137
1497	342	885
14	2	12
1136	292	829
1664	826	830
1774	836	928
2043	834	1197
2075	824	1245
2029	802	1217
1995	803	1189
1970	800	1155
1930	790	1134
1906	785	1105
1884	780	1097
1799	740	1044
1789	745	1037
1452	611	838
881	386	489
729	336	392
160	40	116
118	31	87
17	6	11
26	9	17
37	13	24
51	23	28
185	59	126
303	87	214
345	94	246
380	104	275
384	106	278
415	110	301
478	121	357
512	126	381
520	131	389
532	133	396
545	138	404
917	206	702
945	220	719
957	227	720
981	239	740
984	244	730
986	247	738
987	240	735
999	240	751
996	236	753
1020	212	808
1018	208	809
1320	622	686
1450	701	737
1456	702	741
1421	694	725
1424	706	706
1458	711	742
1495	740	742
1556	759	787
1494	732	754
1495	733	741
1503	696	799
1503	686	814
1468	666	783
1382	573	786
1324	545	773
1389	598	778
1010	444	563
925	405	518
303	147	156
225	108	117
217	104	111
81	36	44
1365	632	718
1171	463	700
1050	313	732
1040	291	748
1068	274	783
1073	270	800
1083	268	801
1040	237	802
1059	258	801
999	254	737
839	210	626
293	102	191
130	54	74
576	262	312
828	346	479
849	351	494
856	354	491
733	283	445
252	87	163
617	306	308
1328	639	677
1533	725	807
1496	719	771
1497	718	770
1663	828	829
1501	746	747
1507	738	758
1502	745	755
1481	705	768
1456	706	747
1398	668	720
1456	718	730
1642	682	958
1733	647	1082
2145	653	1460
2147	652	1471
2120	677	1436
2130	659	1454
2068	712	1348
2142	773	1364
2188	713	1457
2243	779	1457
2208	708	1467
2038	736	1294
2024	703	1286
1580	360	1207
1466	315	1144
1385	288	1083
1344	557	770
1225	252	963
1186	492	688
4130	1285	2817
3995	1267	2720
1902	645	1248
1811	879	917
1673	632	1031
1621	668	941
1227	482	735
1060	313	743
948	192	753
13	2	11
18	3	15
52	16	35
57	21	36
65	26	37
97	42	55
102	45	57
106	49	56
115	46	68
122	52	69
132	54	78
143	60	83
150	66	82
164	68	95
178	78	99
181	76	101
199	80	119
217	82	133
223	84	128
235	82	144
236	92	144
13	6	7
11	2	9
15	3	12
32	6	26
11	2	9
41	9	32
980	224	755
990	229	744
1111	349	753
1289	533	741
1367	636	712
1421	700	708
1436	716	719
1643	673	965
1769	672	1088
2219	680	1536
2258	670	1578
2266	660	1557
2564	681	1877
3348	677	2652
3390	683	2685
3403	807	2564
3403	722	2672
3424	702	2688
3421	700	2695
2062	435	1618
1817	375	1439
1680	339	1316
1564	319	1221
1220	261	955
1000	223	764
494	148	343
377	125	249
343	132	197
318	115	198
298	106	189
202	85	116
145	70	75
130	64	65
86	24	58
69	16	52
60	16	44
52	10	42
292	60	229
942	200	736
940	209	728
820	222	595
797	227	569
729	227	499
667	229	438
613	227	382
471	227	242
207	101	103
189	91	95
153	70	83
138	57	81
124	51	69
116	52	62
111	51	59
104	44	57
83	33	50
74	30	44
66	27	39
58	23	35
40	16	24
32	14	18
27	13	14
23	10	13
12	4	8
398	146	252
326	85	224
452	140	312
13	2	10
835	400	430
107	23	81
98	22	71
95	24	52
91	40	43
90	27	54
92	23	60
103	23	74
299	102	197
38	15	20
22	4	18
11	4	7
130	33	93
148	38	99
161	42	114
247	74	95
327	102	217
366	167	199
426	112	207
476	121	329
495	211	233
520	162	354
552	171	368
653	267	312
681	210	348
710	308	351
2755	658	2077
3099	629	2450
1747	385	1301
1449	538	857
862	184	673
3061	657	2339
3072	628	2443
3205	679	2500
3255	1304	1939
3253	693	2495
3247	667	2534
3285	1234	2027
3237	678	2550
3174	657	2500
2926	620	2142
3251	685	2542
2656	562	2062
1580	341	1236
1475	327	1135
1350	288	1057
1271	279	981
836	284	548
750	158	580
741	162	572
443	108	326
454	91	358
544	119	419
2744	576	1880
2389	502	1851
1709	359	1332
1383	291	1086
435	104	321
1341	281	1050
1469	319	1111
1813	368	1434
1712	349	1329
1181	240	938
38	7	31
609	124	484
772	154	617
23	6	16
51	16	35
61	16	36
11	4	7
17	4	13
14	2	12
670	227	406
584	202	377
580	136	372
518	206	304
469	124	340
411	131	272
407	83	292
390	93	253
434	109	316
280	93	137
230	106	111
220	89	107
215	66	137
207	69	106
153	31	101
139	45	83
16	5	9
15	7	8
33	12	19
50	20	28
57	14	32
15	3	12
10	2	8
10	2	8
12	2	10
12	2	10
175	56	117
203	57	145
17	3	14
14	2	12
1139	362	771
1145	508	623
936	320	607
724	267	450
533	160	365
70	27	43
61	14	47
15	7	8
22	7	15
32	8	24
54	14	40
72	18	52
88	29	59
100	26	71
107	33	74
170	47	121
170	47	123
167	45	121
101	22	79
19	4	15
1068	418	639
1197	562	628
1195	568	619
1197	573	616
1208	585	613
1200	588	603
1324	634	678
832	201	622
816	192	613
784	165	600
178	69	109
220	82	137
219	81	134
124	48	76
108	46	60
67	19	44
97	33	49
170	39	117
1259	548	702
432	93	317
454	143	297
394	79	315
12	2	10
20	8	9
34	8	19
41	10	27
56	13	35
68	18	36
93	22	63
102	40	54
142	53	82
219	57	147
229	70	140
227	103	124
222	80	128
219	64	120
104	28	75
119	36	80
355	172	182
408	181	226
435	188	247
554	212	340
773	231	541
810	231	575
836	210	614
63	28	32
197	66	118
206	65	140
218	65	132
409	167	242
387	162	225
386	157	228
382	156	222
381	157	223
295	135	159
268	118	149
205	88	116
153	65	88
145	65	78
134	57	76
125	53	72
115	51	64
104	46	56
101	45	54
87	34	52
78	34	43
68	29	37
59	23	36
49	23	24
40	16	24
35	14	21
21	7	14
14	3	10
69	16	38
88	24	50
107	44	63
143	45	97
218	62	116
244	66	178
264	65	158
2339	962	1371
2240	883	1350
2415	702	1713
2551	1196	1350
2631	1238	1344
2743	715	2009
2931	727	2178
3354	730	2614
3416	737	2633
3545	1286	2225
3593	1300	2268
3599	1297	2279
3708	1554	2139
3772	1584	2149
2385	805	1560
2158	770	1375
2347	516	1820
2036	841	1184
736	208	526
216	64	128
211	63	126
202	55	121
178	40	102
165	33	108
133	38	93
110	49	51
28	7	21
169	45	122
175	47	128
177	46	130
178	47	131
179	47	132
215	48	167
527	139	378
22	5	17
15	4	10
16	3	13
17	3	14
19	5	13
21	5	16
24	6	18
29	7	22
36	13	21
36	11	25
41	12	22
57	13	43
56	16	30
86	22	56
96	23	48
528	173	320
547	226	320
565	214	345
616	139	476
864	336	526
1806	543	1260
1205	245	944
10	3	7
11	5	6
11	4	7
17	5	11
23	9	14
29	8	16
38	11	25
45	9	31
15	3	11
575	123	451
76	15	42
36	13	18
16	4	12
177	40	137
184	40	144
11	4	7
11	3	7
19	3	15
18	3	14
577	125	447
28	5	23
21	4	16
19	4	15
15	4	11
644	165	473
776	172	602
787	235	547
1057	230	823
1095	261	829
1330	574	740
1664	425	1197
1719	430	1281
1685	609	1003
1401	346	998
1346	572	760
1310	572	732
1307	598	704
1291	403	872
1221	405	813
1524	725	787
1535	728	797
1679	340	1333
1623	705	913
1404	687	705
1312	612	659
945	388	553
880	383	495
749	330	417
332	150	182
586	127	453
685	157	528
792	204	582
831	220	604
963	264	687
965	265	687
973	449	516
991	266	715
1074	268	802
1117	548	560
1389	668	711
1543	459	1072
1545	466	1068
1562	477	1066
1798	600	1167
1826	639	1170
1157	289	858
1209	325	863
1209	341	867
1505	479	1015
1530	397	1119
1514	686	800
1444	700	721
1405	677	715
1379	657	704
1295	596	684
1263	290	972
1228	530	678
1207	505	672
1209	504	698
1208	502	699
1209	499	699
1214	515	698
1209	520	670
1210	531	675
1188	507	676
1153	233	912
1162	461	691
1165	468	693
1156	442	708
1136	417	714
1120	406	709
978	274	702
931	236	688
883	208	672
891	182	709
879	178	697
898	222	674
912	223	684
928	227	681
952	274	677
970	284	672
975	288	681
969	284	681
1031	403	626
1030	414	613
1110	477	627
1123	486	630
1247	578	661
1272	603	662
1204	552	643
1238	542	680
1367	558	804
1145	460	676
1150	468	673
1346	299	1044
1341	306	1026
1372	311	1050
1369	315	1049
1369	336	1033
1368	335	1026
1366	343	1015
1301	363	935
1152	348	785
913	422	490
565	183	382
263	112	151
127	51	75
30	10	20
21	6	15
13	3	10
17	4	13
18	3	15
14	2	12
11	2	9
983	264	709
985	245	732
987	241	737
974	234	729
953	230	715
925	187	737
903	182	719
924	188	729
950	204	740
903	241	662
861	232	624
860	230	625
783	217	558
692	196	488
643	182	458
603	169	434
561	159	397
44	10	33
14	2	12
934	231	698
1006	319	682
1256	587	653
1031	498	530
783	368	412
124	24	92
21	7	13
79	31	43
64	24	36
52	17	33
46	14	29
38	18	19
31	12	17
25	12	12
21	10	11
14	6	7
10	4	5
10	4	6
12	5	6
13	3	10
15	3	10
18	8	10
27	8	19
35	12	20
76	25	50
1165	280	832
1328	417	892
1382	411	928
1608	485	843
3343	1359	1951
1869	920	938
1706	454	1236
1534	306	915
1346	405	862
17	4	12
18	4	14
23	6	17
34	6	28
48	9	34
59	11	43
66	16	49
81	16	65
97	25	72
118	30	88
413	136	277
178	48	122
133	32	61
112	24	64
73	19	48
456	111	343
410	95	311
512	114	387
500	118	381
508	150	235
537	130	312
540	131	374
649	237	389
662	236	388
929	223	600
925	303	539
969	281	556
982	300	533
983	389	584
1024	394	478
1048	386	604
1179	552	618
899	213	660
879	257	335
824	305	519
735	211	517
713	166	449
683	173	506
678	137	460
626	133	490
37	12	25
29	11	18
941	311	471
289	75	198
257	74	157
261	54	166
260	91	113
372	117	202
435	89	341
20	5	15
127	25	101
17	3	14
872	175	688
869	173	683
868	175	688
862	177	678
883	192	690
889	195	691
894	200	685
1350	625	708
161	41	60
159	35	105
970	211	757
981	220	758
1082	301	770
1060	294	757
1046	300	741
1053	300	746
1029	296	732
1028	292	728
996	260	726
977	222	739
974	225	742
959	214	736
10	3	7
18	6	12
620	195	423
1475	412	1056
1421	390	1018
1348	380	965
63	19	44
530	195	322
455	132	322
10	3	7
517	195	313
491	116	268
485	123	361
424	87	304
469	96	368
573	187	379
577	173	396
14	2	12
159	43	93
132	33	70
76	26	34
45	12	19
72	16	45
72	18	40
10	2	8
12	2	10
1155	294	847
1184	330	849
1228	340	883
1240	346	890
1236	344	889
14	3	11
14	2	12
45	11	28
36	13	21
29	11	16
26	11	12
25	10	13
20	9	9
16	6	8
15	5	10
12	2	10
354	163	187
899	382	510
905	384	481
992	461	527
638	201	436
954	229	718
944	290	649
124	46	76
115	40	64
127	26	95
918	190	726
962	215	731
970	236	725
974	237	730
920	239	671
1069	375	687
1042	354	685
860	240	587
17	3	14
19	5	14
19	3	16
27	6	19
34	6	28
53	21	32
71	33	38
71	30	41
14	3	10
14	2	12
42	18	24
38	12	25
31	10	21
29	12	16
24	7	17
23	7	15
20	8	11
17	5	10
15	4	11
13	6	7
11	4	6
430	108	322
472	152	319
485	155	318
12	2	10
793	161	617
826	203	605
827	219	602
829	212	614
829	213	606
777	195	576
1119	487	625
1179	542	628
1395	623	758
1439	694	736
897	261	622
756	333	416
76	26	49
14	2	12
498	119	370
599	150	441
720	189	525
732	190	536
751	202	542
765	202	559
819	212	583
857	216	640
853	238	612
838	223	613
824	196	603
15	3	12
63	19	44
71	24	47
79	26	50
89	32	53
99	34	61
109	35	70
123	38	85
131	42	87
139	44	90
149	51	97
151	52	99
162	48	114
185	47	131
187	55	126
583	242	331
785	336	441
864	376	486
935	399	534
951	398	534
1191	410	779
1180	385	785
1166	406	752
1183	433	747
1232	464	765
1233	459	774
1224	435	773
1224	436	784
1214	428	785
1202	418	777
1162	385	772
1148	374	773
1065	303	755
701	198	496
682	200	482
355	160	188
922	203	700
1000	287	711
152	54	79
117	36	49
67	16	43
11	2	9
14	2	11
14	4	9
14	3	10
15	3	12
54	13	34
46	12	30
37	11	25
31	9	22
29	7	21
24	4	19
18	5	13
12	2	10
10	2	8
10	3	7
10	4	5
11	5	6
13	2	11
17	3	11
18	5	13
24	5	18
31	6	21
54	16	38
71	15	56
77	19	51
10	5	5
15	5	9
15	3	12
22	8	14
27	7	20
1032	295	638
1049	371	553
1078	364	526
1096	308	745
1086	273	738
7921	2838	4829
792	182	596
61	12	28
58	14	32
55	22	25
76	18	41
90	20	49
95	29	46
102	20	73
10	2	8
125	25	76
140	44	63
153	67	78
171	37	109
186	41	112
608	124	447
592	133	443
587	141	385
575	129	380
587	137	391
13	2	11
10	2	8
1041	314	722
1150	424	724
1374	631	737
1412	670	721
1108	415	665
1101	423	664
902	218	674
996	292	692
1307	511	795
1220	438	772
1081	287	785
1060	279	781
1427	466	939
1377	397	928
1288	611	645
1248	296	915
1053	294	557
852	172	634
730	297	364
674	234	405
450	209	221
411	185	211
311	123	185
268	68	196
18	4	14
22	4	18
31	8	23
46	12	33
56	15	41
67	18	49
80	16	63
98	20	78
207	47	146
73	24	49
29	9	14
12	2	9
11	3	8
13	3	10
19	5	14
25	6	19
53	11	40
127	27	98
16	3	13
25	5	20
31	10	21
79	27	48
71	23	48
68	23	44
54	12	42
15	6	9
521	222	298
1280	573	702
1156	551	587
892	420	466
886	414	464
535	205	323
440	170	264
81	30	49
1060	511	543
453	120	325
495	167	318
541	212	306
576	257	293
577	283	284
589	194	320
592	121	450
616	123	471
696	199	490
686	234	366
687	216	399
673	158	338
616	198	411
589	160	416
770	231	526
777	361	365
12	2	10
13	2	10
530	158	367
541	131	408
338	84	246
1293	386	902
1671	504	1164
35	16	19
92	21	69
172	41	130
623	234	322
928	281	639
130	46	83
92	34	58
4103	1770	2318
129	28	56
27	5	22
11	3	8
11	2	9
11	3	7
12	2	9
17	3	13
21	4	17
22	4	16
28	9	19
34	11	22
42	16	23
48	18	26
53	25	26
209	79	95
219	69	126
253	63	190
760	180	568
870	287	573
1097	479	605
1101	440	658
1148	514	619
1151	529	603
1162	538	622
1205	590	612
1252	618	624
1318	607	642
1371	645	717
1443	565	869
203	43	156
1027	275	739
1034	294	733
1118	385	726
142	49	68
78	16	52
784	220	564
520	104	415
434	117	305
344	103	237
69	20	48
14	4	9
25	11	14
29	9	16
43	8	29
63	21	42
169	44	121
993	253	739
981	236	741
18	5	13
38	7	31
27	5	22
12	3	9
35	9	23
67	16	44
177	67	105
203	42	139
105	36	37
69	22	32
13	4	9
17	4	13
20	4	16
35	17	18
58	19	31
82	25	41
119	49	58
159	61	64
209	98	105
301	126	132
863	420	441
884	207	664
972	236	716
982	234	743
976	243	733
818	242	536
752	173	499
729	241	310
683	298	315
554	144	294
507	141	291
487	143	288
476	128	337
470	171	286
457	162	261
438	107	290
415	93	300
391	88	276
374	107	248
327	99	224
281	72	202
70	27	37
18	3	15
551	128	417
11	2	9
945	190	750
1210	370	838
1167	378	778
1161	410	721
1118	388	719
1116	382	730
1189	381	800
1268	376	877
1453	384	1063
1457	386	1056
1402	433	969
1353	279	1072
1132	460	664
943	290	649
915	200	706
888	265	615
879	300	572
740	329	411
239	47	187
37	9	27
609	278	326
648	187	458
1080	524	551
1177	402	768
1448	637	802
1486	671	814
1498	301	1197
1684	398	1279
1688	703	979
1724	442	1281
2008	730	1264
1809	736	1043
1731	746	984
1603	326	1276
1521	742	775
1464	437	1014
1298	358	921
1210	340	866
1003	209	790
1020	215	804
1101	279	816
1073	289	778
1068	300	757
1093	323	760
1172	357	815
1195	364	822
1196	361	829
1205	369	824
1193	366	820
1167	354	804
1152	374	773
1144	374	769
1052	265	782
1039	242	790
1030	230	795
985	210	772
1020	207	806
1022	207	808
997	213	773
956	200	752
1048	239	805
1051	241	810
1041	259	780
132	39	68
16	4	12
11	2	9
1077	415	654
1082	421	654
1102	431	667
1087	383	695
1089	383	700
1099	383	699
1100	383	709
1095	384	666
1097	383	697
1099	384	701
1098	384	663
1092	384	703
1082	384	669
823	165	655
826	175	644
806	176	624
648	133	511
103	30	73
132	56	73
127	29	85
23	4	19
169	33	136
175	41	131
165	42	118
150	59	76
160	36	122
235	54	181
19	3	16
13	2	11
950	348	437
961	258	626
829	165	662
149	37	86
92	26	39
40	8	20
55	21	24
60	24	28
43	8	35
1081	463	596
1094	412	466
1192	503	687
1219	511	703
1288	369	918
1509	720	780
1703	825	869
1813	680	1120
1859	686	1162
1814	445	1368
1754	664	1075
1727	374	1336
1671	666	1003
1662	405	1236
1456	335	1119
1424	409	1014
1405	399	1002
1113	436	662
1105	438	661
934	196	729
967	253	687
1051	317	730
1067	332	727
1027	319	704
1019	313	699
978	280	678
978	279	687
916	232	682
873	186	670
86	31	36
83	33	35
71	20	32
45	12	23
79	26	46
88	22	52
11	2	9
425	86	337
1433	455	823
1622	335	921
2501	612	1855
2698	1104	1547
3043	676	2154
234	83	149
14	2	12
10	4	6
113	32	47
1447	709	729
1490	711	764
1500	714	780
1520	731	779
1498	727	770
438	209	229
649	188	450
78	18	60
18	4	14
14	2	12
1142	360	776
1279	295	968
1443	321	1082
2171	693	1457
2256	834	1331
2277	692	1565
2278	748	1502
2285	812	1452
1853	574	1266
1726	428	1275
1701	805	884
1418	650	765
984	328	649
928	298	623
695	162	532
81	27	41
102	23	63
1536	416	1111
2209	517	1607
552	204	306
562	217	311
560	190	322
559	196	339
557	140	376
554	117	373
5285	2593	2666
4605	1473	2831
69	19	37
54	17	35
14	2	12
17	3	14
116	35	61
75	21	32
13	6	7
18	7	10
24	11	12
31	7	24
10	3	7
44	8	34
65	16	33
56	16	30
24	8	12
65	22	38
79	21	53
13	2	11
550	113	436
945	198	742
965	216	747
963	244	713
966	247	711
942	273	660
897	208	686
20	5	15
13	2	10
23	6	17
28	11	17
30	7	23
10	2	8
10	2	8
15	4	11
13	5	8
15	3	12
19	5	14
28	5	23
42	9	31
57	19	36
65	28	33
74	29	32
78	24	34
92	18	49
176	38	108
24	5	19
1519	685	801
217	50	148
215	62	78
215	58	131
193	65	125
988	485	498
1028	464	555
890	373	511
712	317	390
116	51	65
149	68	81
348	146	202
11	2	9
39	10	29
12	3	9
490	98	389
16	3	13
73	21	37
84	20	41
42	14	18
31	11	19
27	11	15
20	9	10
16	5	9
12	3	8
11	3	7
19	7	9
22	11	11
35	13	22
38	17	20
39	10	25
81	37	38
475	179	291
11	4	7
14	5	9
18	7	11
23	10	12
32	15	17
35	15	20
36	17	18
40	17	22
45	19	24
53	18	35
1002	220	775
1027	243	777
1029	257	757
1077	300	772
1143	373	749
1117	523	581
1210	294	729
1206	294	882
1221	288	906
1404	640	753
1248	463	783
1230	462	686
1217	462	679
1198	461	718
1182	461	669
1163	462	696
1143	463	655
1128	462	643
449	160	283
69	13	50
20	5	10
38	12	21
937	223	708
945	223	700
944	223	706
1091	368	715
1091	384	702
1357	631	711
1362	648	703
1371	659	700
1365	651	703
1295	600	691
1275	586	685
1260	577	678
1190	515	663
1191	513	632
1184	517	659
1175	514	638
1186	532	638
1187	535	647
1258	577	666
1273	589	667
1292	609	651
1289	616	664
1297	625	662
1248	573	673
1242	564	675
1120	488	628
1054	430	622
993	371	611
998	371	611
998	369	617
993	361	625
920	267	644
54	11	42
45	9	35
39	9	30
34	10	22
28	6	22
22	6	15
14	3	11
11	4	6
23	11	12
26	5	16
940	188	744
992	221	751
992	221	756
1000	219	766
1026	275	722
1108	356	742
115	31	46
46	10	36
11	2	9
60	14	32
46	12	26
26	5	16
544	127	407
14	2	11
11	2	9
1499	622	826
14	2	11
498	104	388
513	144	365
20	8	9
32	12	15
41	12	27
55	17	31
61	16	32
74	22	38
83	20	46
121	29	78
146	46	83
170	49	102
182	74	100
188	79	104
208	58	141
218	60	128
236	105	130
261	114	143
277	77	180
392	171	197
511	211	298
693	311	380
1199	507	680
914	238	674
939	237	698
967	281	679
988	200	783
1011	347	658
1014	362	644
1104	444	644
1155	488	664
1163	475	682
1175	500	674
1172	482	684
1183	501	677
1547	637	902
1823	556	1263
1967	649	1313
1963	875	1069
1925	638	1271
1682	619	1047
1399	612	775
1631	682	926
1633	694	921
1518	680	828
1114	294	809
1039	381	656
947	297	642
1025	291	730
1022	294	725
1080	393	686
1122	484	631
1175	556	612
1122	245	864
1134	512	606
1160	509	638
1166	509	652
418	183	232
405	134	271
425	110	215
423	92	310
372	115	180
320	95	206
311	90	217
1816	430	1379
1933	453	1469
1915	430	1477
1911	420	1483
1861	389	1457
1832	379	1445
1828	375	1433
1420	523	892
1407	513	892
1389	514	863
1378	506	865
1374	505	867
1284	596	686
1307	406	898
1355	439	903
1493	524	961
1444	686	736
1324	477	841
1216	437	768
1277	402	864
1208	407	774
1104	291	809
998	227	764
120	28	65
116	29	66
251	52	140
195	74	108
169	54	93
11	2	9
986	312	665
1512	474	1032
1506	466	1032
1720	565	1148
1724	561	1148
962	289	665
81	16	64
786	238	547
1138	350	780
1330	431	880
1294	419	866
442	138	296
144	50	90
355	133	215
889	314	558
895	271	613
1466	443	988
1725	553	1144
1808	582	1210
1820	581	1213
1823	588	1221
2023	681	1326
1793	596	1165
3763	1166	2494
3709	1250	2382
349	107	181
337	75	260
328	98	215
255	57	138
233	54	167
209	82	117
157	33	121
127	46	63
91	26	58
45	21	22
43	16	27
36	10	26
32	7	25
44	10	32
56	14	41
110	33	75
148	32	116
152	33	101
165	41	124
188	67	121
211	97	100
243	87	153
260	69	188
298	69	213
302	71	231
326	126	199
1632	336	1271
1761	439	1288
1844	488	1326
1866	486	1345
2198	988	1192
2232	484	1721
2879	806	2052
414	87	326
454	105	345
462	129	330
471	135	335
64	30	32
28	7	21
12	6	6
435	116	316
452	115	337
452	102	344
437	106	330
424	92	331
362	80	280
1310	457	834
1303	464	823
1303	473	816
1332	474	844
1359	467	891
1111	397	707
1091	381	699
993	361	629
981	353	615
961	347	608
969	334	629
960	335	617
949	327	614
942	313	621
962	321	624
1006	305	691
1008	289	702
991	272	709
1009	273	730
979	240	733
990	202	775
990	203	784
38	11	25
34	9	23
28	10	16
22	6	15
10	4	6
11	2	9
46	15	28
41	14	24
33	11	20
27	7	18
18	3	15
16	3	11
57	13	32
64	22	31
67	15	44
17	3	14
1502	705	785
1421	678	732
1322	650	663
1323	636	671
1311	628	671
14	4	10
237	105	129
672	286	375
706	314	391
1210	520	686
1208	514	684
1213	515	695
1243	544	692
1265	560	705
1280	552	714
1320	590	726
1425	644	772
1357	554	802
1368	500	861
1217	422	789
93	36	52
681	259	419
1082	439	642
1168	487	657
1238	571	653
1246	588	650
1274	600	651
1308	615	684
1333	614	708
1374	678	692
1377	678	684
1333	649	668
1352	641	708
1169	493	674
1170	501	659
1175	517	654
1147	556	580
266	55	176
136	53	78
62	21	41
26	5	21
15	6	9
32	8	24
57	14	42
784	378	404
721	332	381
12	3	9
19	3	15
21	4	17
26	5	21
31	8	22
36	10	24
40	10	28
48	15	33
54	20	32
67	32	32
24	9	15
33	13	18
60	18	41
160	39	116
166	38	126
188	43	143
93	26	55
51	18	26
28	8	15
31	7	19
14	2	12
970	463	504
1636	336	1289
1683	584	1083
1479	412	1044
1051	334	705
928	301	623
698	227	471
691	214	475
356	113	236
340	104	232
316	94	218
199	62	132
141	46	94
125	42	81
115	40	74
104	36	68
96	26	70
88	27	61
80	27	52
79	22	54
70	23	45
40	14	26
29	8	21
17	5	12
1623	324	1295
1639	333	1292
1672	337	1319
1687	337	1340
1704	345	1346
14	3	11
25	5	20
12	2	10
425	90	330
411	109	281
267	81	136
831	188	635
965	309	648
968	325	638
1036	388	642
1239	612	618
1299	317	967
1352	388	948
1428	445	970
1491	579	871
1536	524	988
1844	793	1042
1873	827	1014
1925	598	1309
1939	886	1032
2462	997	1454
2759	1182	1547
3027	1138	1886
3261	1173	2059
3915	1327	2493
3935	1325	2604
3946	1312	2593
4069	1236	2775
3906	1197	2681
3837	1171	2609
3713	931	2748
3668	1143	2476
3202	1172	2000
2792	910	1856
2722	906	1795
2681	1126	1542
2487	908	1576
2415	830	1556
2416	836	1549
2778	625	2146
2777	621	2139
2768	1058	1687
2407	845	1532
170	64	102
428	100	326
431	161	262
451	170	277
472	122	346
487	185	297
487	186	298
491	180	302
506	189	311
511	128	378
508	188	314
505	193	311
501	131	369
356	177	178
232	67	132
229	65	164
224	61	131
215	87	128
213	55	157
209	50	124
201	49	152
181	68	113
167	41	103
152	35	95
119	28	90
108	25	83
65	17	48
47	9	34
36	7	26
7093	2717	4340
5407	1203	4171
4808	1153	3635
233	61	161
1796	885	902
81	39	42
66	31	34
51	22	29
46	21	25
25	11	14
22	11	11
11	4	7
23	4	19
13	2	11
10	2	8
16	4	12
24	7	17
26	9	17
45	19	26
81	35	46
135	36	99
157	36	121
406	156	248
29	8	21
511	132	374
547	113	432
647	188	419
644	197	404
677	155	461
651	182	450
649	184	446
659	149	476
798	160	636
942	196	592
976	231	745
1160	569	589
1241	592	640
1319	579	724
1423	585	834
1778	595	1172
2293	614	1645
2471	615	1827
7744	3449	4238
7729	3420	4244
1493	669	816
1295	487	804
1245	439	801
1179	385	737
1142	233	904
51	11	36
31	6	25
21	5	15
15	4	11
10	4	6
13	2	11
19	3	16
2062	723	1338
2052	718	1329
1955	843	1112
75	18	56
17	6	11
15	3	12
20	5	14
24	6	15
29	9	20
35	9	25
40	9	23
10	2	7
22	6	12
74	31	39
86	40	43
23	4	19
69	15	53
123	27	79
1212	479	719
1687	749	925
20	9	11
29	14	15
41	19	22
45	20	24
50	22	28
56	24	32
64	27	37
80	35	45
89	40	49
104	51	52
116	56	58
138	65	72
145	67	77
159	68	88
173	75	98
196	87	109
228	96	132
240	99	141
2060	708	1352
2135	725	1393
2151	676	1448
233	57	145
218	43	122
20	7	11
27	5	15
1067	272	791
1019	269	746
1013	355	648
210	81	127
13	6	7
465	140	323
1718	542	1162
1569	496	1054
1217	372	836
1181	358	811
1769	438	1324
1763	432	1322
1028	252	765
913	220	687
756	206	547
11	2	9
224	55	116
16	3	13
67	18	49
183	38	145
529	184	345
724	347	375
782	200	581
985	312	665
859	181	677
679	138	541
525	123	399
306	103	201
324	113	211
328	110	215
327	109	217
327	110	216
318	107	209
65	13	49
46	9	37
33	10	22
30	6	23
23	4	18
21	6	11
18	4	12
16	4	10
12	5	7
12	6	6
10	4	5
10	4	6
12	4	8
14	5	8
14	4	10
14	5	9
17	4	12
21	5	15
26	9	16
33	12	15
58	14	33
61	21	22
111	36	45
704	344	350
641	295	341
11	2	9
66	26	39
359	113	245
744	218	520
778	276	498
2002	621	1349
2031	632	1386
2044	698	1339
2034	694	1324
2132	754	1373
2085	619	1451
1943	574	1356
834	279	542
808	268	537
625	136	484
69	31	31
51	12	36
42	13	28
19	7	11
11	4	6
10	2	8
16	4	12
23	4	19
34	6	27
44	8	35
46	9	35
51	11	36
53	10	37
60	14	36
70	27	42
22	4	18
10	5	5
49	10	38
32	11	20
15	3	12
664	328	330
656	311	337
11	3	8
575	136	436
579	126	444
621	148	468
14	3	11
803	162	635
870	230	639
869	241	627
1059	306	753
1238	417	806
1008	227	773
519	145	366
143	33	85
122	30	61
49	13	32
62	25	32
79	21	40
79	21	50
10	2	8
24	8	16
25	10	13
25	9	13
25	10	14
24	8	14
25	10	15
